Preferred_Name	Name	Source
12933902	ECK1434	Synonym
12933902	b1440	Synonym
12933902	JW1435	Synonym
12933902	ydcS	Gene Name
12933902	946005	Entrez Gene ID
12933902	12933902	Entrez Gene ID
12933902	AAC74522	Ensembl Transcript ID
12933902	BAE76440	Ensembl Transcript ID
12933902	P76108	Uniprot ID
12933902	YDCS_ECOLI	Synonym
12931195	ECK1435	Synonym
12931195	b1441	Synonym
12931195	JW1436	Synonym
12931195	ydcT	Gene Name
12931195	946007	Entrez Gene ID
12931195	12931195	Entrez Gene ID
12931195	AAC74523	Ensembl Transcript ID
12931195	BAA15070	Ensembl Transcript ID
12931195	P77795	Uniprot ID
12931195	YDCT_ECOLI	Synonym
12931197	ECK1436	Synonym
12931197	b1442	Synonym
12931197	JW1437	Synonym
12931197	ydcU	Gene Name
12931197	945976	Entrez Gene ID
12931197	12931197	Entrez Gene ID
12931197	AAC74524	Ensembl Transcript ID
12931197	BAA15071	Ensembl Transcript ID
12931197	P77156	Uniprot ID
12931197	YDCU_ECOLI	Synonym
12931196	ECK1437	Synonym
12931196	b1443	Synonym
12931196	JW1438	Synonym
12931196	ydcV	Gene Name
12931196	945903	Entrez Gene ID
12931196	12931196	Entrez Gene ID
12931196	AAC74525	Ensembl Transcript ID
12931196	BAA15072	Ensembl Transcript ID
12931196	P0AFR9	Uniprot ID
12931196	YDCV_ECOLI	Synonym
12931198	ECK1438	Synonym
12931198	b1444	Synonym
12931198	JW1439	Synonym
12931198	patD	Gene Name
12931198	945876	Entrez Gene ID
12931198	12931198	Entrez Gene ID
12931198	AAC74526	Ensembl Transcript ID
12931198	BAA15073	Ensembl Transcript ID
12931198	P77674	Uniprot ID
12931198	ABDH_ECOLI	Synonym
12933901	ECK1439	Synonym
12933901	b1445	Synonym
12933901	JW5232	Synonym
12933901	ydcX	Gene Name
12933901	945936	Entrez Gene ID
12933901	12933901	Entrez Gene ID
12933901	AAC74527	Ensembl Transcript ID
12933901	BAE76441	Ensembl Transcript ID
12933901	P64453	Uniprot ID
12933901	YDCX_ECOLI	Synonym
12930114	ECK1440	Synonym
12930114	b1446	Synonym
12930114	JW1441	Synonym
12930114	ydcY	Gene Name
12930114	945916	Entrez Gene ID
12930114	12930114	Entrez Gene ID
12930114	AAC74528	Ensembl Transcript ID
12930114	BAE76442	Ensembl Transcript ID
12930114	P64455	Uniprot ID
12930114	YDCY_ECOLI	Synonym
12931199	ECK1441	Synonym
12931199	b1447	Synonym
12931199	JW1442	Synonym
12931199	ydcZ	Gene Name
12931199	946008	Entrez Gene ID
12931199	12931199	Entrez Gene ID
12931199	AAC74529	Ensembl Transcript ID
12931199	BAE76443	Ensembl Transcript ID
12931199	P76111	Uniprot ID
12931199	YDCZ_ECOLI	Synonym
12931200	ECK1442	Synonym
12931200	b1448	Synonym
12931200	JW5233	Synonym
12931200	mnaT	Gene Name
12931200	946010	Entrez Gene ID
12931200	12931200	Entrez Gene ID
12931200	AAC74530	Ensembl Transcript ID
12931200	BAA15080	Ensembl Transcript ID
12931200	P76112	Uniprot ID
12931200	YNCA_ECOLI	Synonym
12931201	ECK1443	Synonym
12931201	b1449	Synonym
12931201	JW5907	Synonym
12931201	curA	Gene Name
12931201	946012	Entrez Gene ID
12931201	12931201	Entrez Gene ID
12931201	AAC74531	Ensembl Transcript ID
12931201	BAA15081	Ensembl Transcript ID
12931201	P76113	Uniprot ID
12931201	CURA_ECOLI	Synonym
12931202	ECK1444	Synonym
12931202	b1450	Synonym
12931202	JW1445	Synonym
12931202	mcbR	Gene Name
12931202	946014	Entrez Gene ID
12931202	12931202	Entrez Gene ID
12931202	AAC74532	Ensembl Transcript ID
12931202	BAA15082	Ensembl Transcript ID
12931202	P76114	Uniprot ID
12931202	MCBR_ECOLI	Synonym
12931203	ECK1445	Synonym
12931203	b1451	Synonym
12931203	JW1446	Synonym
12931203	yncD	Gene Name
12931203	946015	Entrez Gene ID
12931203	12931203	Entrez Gene ID
12931203	AAC74533	Ensembl Transcript ID
12931203	BAE76444	Ensembl Transcript ID
12931203	P76115	Uniprot ID
12931203	YNCD_ECOLI	Synonym
12931204	ECK1446	Synonym
12931204	b1452	Synonym
12931204	JW1447	Synonym
12931204	yncE	Gene Name
12931204	946006	Entrez Gene ID
12931204	12931204	Entrez Gene ID
12931204	AAC74534	Ensembl Transcript ID
12931204	BAE76445	Ensembl Transcript ID
12931204	P76116	Uniprot ID
12931204	YNCE_ECOLI	Synonym
12931205	ECK1447	Synonym
12931205	b1453	Synonym
12931205	JW5234	Synonym
12931205	ansP	Gene Name
12931205	946019	Entrez Gene ID
12931205	12931205	Entrez Gene ID
12931205	AAC74535	Ensembl Transcript ID
12931205	BAA15086	Ensembl Transcript ID
12931205	P77610	Uniprot ID
12931205	ANSP_ECOLI	Synonym
12931206	ECK1448	Synonym
12931206	b1454	Synonym
12931206	JW1449	Synonym
12931206	yncG	Gene Name
12931206	946023	Entrez Gene ID
12931206	12931206	Entrez Gene ID
12931206	AAC74536	Ensembl Transcript ID
12931206	BAE76446	Ensembl Transcript ID
12931206	P76117	Uniprot ID
12931206	YNCG_ECOLI	Synonym
12931207	ECK1449	Synonym
12931207	b1455	Synonym
12931207	JW5235	Synonym
12931207	yncH	Gene Name
12931207	946024	Entrez Gene ID
12931207	12931207	Entrez Gene ID
12931207	AAC74537	Ensembl Transcript ID
12931207	BAE76447	Ensembl Transcript ID
12931207	P76118	Uniprot ID
12931207	YNCH_ECOLI	Synonym
12931208	ECK1450	Synonym
12931208	b1456	Synonym
12931208	JW1451	Synonym
12931208	rhsE	Gene Name
12931208	946026	Entrez Gene ID
12931208	12931208	Entrez Gene ID
12931208	BAA15087	Ensembl Transcript ID
12931208	P24211	Uniprot ID
12931208	RHSE_ECOLI	Synonym
12933893	ECK1451	Synonym
12933893	b1457	Synonym
12933893	JW1452	Synonym
12933893	ydcD	Gene Name
12933893	946958	Entrez Gene ID
12933893	12933893	Entrez Gene ID
12933893	AAC74539	Ensembl Transcript ID
12933893	BAA15088	Ensembl Transcript ID
12933893	P31991	Uniprot ID
12933893	YDCD_ECOLI	Synonym
12933894	ECK1452	Synonym
12933894	b1458	Synonym
12933894	JW1453	Synonym
12933894	yncI	Gene Name
12933894	945121	Entrez Gene ID
12933894	12933894	Entrez Gene ID
12933894	BAA15089	Ensembl Transcript ID
12933895	ECK1453	Synonym
12933895	b1459	Synonym
12933895	JW5237	Synonym
12933895	yncM	Gene Name
12933895	12933895	Entrez Gene ID
12933895	BAA15090	Ensembl Transcript ID
12933895	P76119	Uniprot ID
12933895	YNCI_ECOLI	Synonym
12933896	ECK1454	Synonym
12933896	b1460	Synonym
12933896	JW1455	Synonym
12933896	ydcC	Gene Name
12933896	947435	Entrez Gene ID
12933896	12933896	Entrez Gene ID
12933896	AAC74542	Ensembl Transcript ID
12933896	BAA15091	Ensembl Transcript ID
12933896	P28917	Uniprot ID
12933896	YDCC_ECOLI	Synonym
12933897	ECK1455	Synonym
12933897	b1461	Synonym
12933897	JW1456	Synonym
12933897	pptA	Gene Name
12933897	945731	Entrez Gene ID
12933897	12933897	Entrez Gene ID
12933897	AAC74543	Ensembl Transcript ID
12933897	BAA15092	Ensembl Transcript ID
12933897	P31992	Uniprot ID
12933897	PPTA_ECOLI	Synonym
12933044	ECK1456	Synonym
12933044	b1462	Synonym
12933044	JW1457	Synonym
12933044	yddH	Gene Name
12933044	946192	Entrez Gene ID
12933044	12933044	Entrez Gene ID
12933044	AAC74544	Ensembl Transcript ID
12933044	BAE76448	Ensembl Transcript ID
12933044	P76121	Uniprot ID
12933044	YDDH_ECOLI	Synonym
12933898	ECK1457	Synonym
12933898	b1463	Synonym
12933898	JW1458	Synonym
12933898	nhoA	Gene Name
12933898	947251	Entrez Gene ID
12933898	12933898	Entrez Gene ID
12933898	AAC74545	Ensembl Transcript ID
12933898	BAA15100	Ensembl Transcript ID
12933898	P77567	Uniprot ID
12933898	NHOA_ECOLI	Synonym
12933899	ECK1458	Synonym
12933899	b1464	Synonym
12933899	JW1459	Synonym
12933899	yddE	Gene Name
12933899	944782	Entrez Gene ID
12933899	12933899	Entrez Gene ID
12933899	AAC74546	Ensembl Transcript ID
12933899	BAA15101	Ensembl Transcript ID
12933899	P37757	Uniprot ID
12933899	YDDE_ECOLI	Synonym
12934343	ECK1459	Synonym
12934343	b1465	Synonym
12934343	JW1460	Synonym
12934343	narV	Gene Name
12934343	946029	Entrez Gene ID
12934343	12934343	Entrez Gene ID
12934343	AAC74547	Ensembl Transcript ID
12934343	BAA15102	Ensembl Transcript ID
12934343	P0AF32	Uniprot ID
12934343	NARV_ECOLI	Synonym
12931187	ECK1460	Synonym
12931187	b1466	Synonym
12931187	JW1461	Synonym
12931187	narW	Gene Name
12931187	946032	Entrez Gene ID
12931187	12931187	Entrez Gene ID
12931187	AAC74548	Ensembl Transcript ID
12931187	BAA15103	Ensembl Transcript ID
12931187	P19317	Uniprot ID
12931187	NARW_ECOLI	Synonym
12933900	ECK1461	Synonym
12933900	b1467	Synonym
12933900	JW1462	Synonym
12933900	narY	Gene Name
12933900	946034	Entrez Gene ID
12933900	12933900	Entrez Gene ID
12933900	AAC74549	Ensembl Transcript ID
12933900	BAA15104	Ensembl Transcript ID
12933900	P19318	Uniprot ID
12933900	NARY_ECOLI	Synonym
12933903	ECK1462	Synonym
12933903	b1468	Synonym
12933903	JW1463	Synonym
12933903	narZ	Gene Name
12933903	945999	Entrez Gene ID
12933903	12933903	Entrez Gene ID
12933903	AAC74550	Ensembl Transcript ID
12933903	BAA15105	Ensembl Transcript ID
12933903	P19319	Uniprot ID
12933903	NARZ_ECOLI	Synonym
12931186	ECK1463	Synonym
12931186	b1469	Synonym
12931186	JW1464	Synonym
12931186	narU	Gene Name
12931186	945799	Entrez Gene ID
12931186	12931186	Entrez Gene ID
12931186	AAD13433	Ensembl Transcript ID
12931186	BAA15118	Ensembl Transcript ID
12931186	P37758	Uniprot ID
12931186	NARU_ECOLI	Synonym
12931188	ECK1464	Synonym
12931188	b1470	Synonym
12931188	JW1466	Synonym
12931188	yddJ	Gene Name
12931188	12931188	Entrez Gene ID
12931188	AAD13434	Ensembl Transcript ID
12931188	BAE76449	Ensembl Transcript ID
12931188	P76122	Uniprot ID
12931188	YDDJ_ECOLI	Synonym
12931213	ECK1465	Synonym
12931213	b1471	Synonym
12931213	JW1467	Synonym
12931213	yddK	Gene Name
12931213	947312	Entrez Gene ID
12931213	12931213	Entrez Gene ID
12931213	BAE76450	Ensembl Transcript ID
12931213	P76123	Uniprot ID
12931213	YDDK_ECOLI	Synonym
12933924	ECK1466	Synonym
12933924	b1472	Synonym
12933924	JW1468	Synonym
12933924	yddL	Gene Name
12933924	945737	Entrez Gene ID
12933924	12933924	Entrez Gene ID
12933924	BAA15121	Ensembl Transcript ID
12933924	P77519	Uniprot ID
12933924	YDDL_ECOLI	Synonym
12931211	ECK1467	Synonym
12931211	b1473	Synonym
12931211	JW1469	Synonym
12931211	yddG	Gene Name
12931211	945942	Entrez Gene ID
12931211	12931211	Entrez Gene ID
12931211	AAD13437	Ensembl Transcript ID
12931211	BAA15122	Ensembl Transcript ID
12931211	P46136	Uniprot ID
12931211	YDDG_ECOLI	Synonym
12933906	ECK1468	Synonym
12933906	b1474	Synonym
12933906	JW1470	Synonym
12933906	fdnG	Gene Name
12933906	946035	Entrez Gene ID
12933906	12933906	Entrez Gene ID
12933906	AAD13438	Ensembl Transcript ID
12933906	BAA15123	Ensembl Transcript ID
12933906	P24183	Uniprot ID
12933906	FDNG_ECOLI	Synonym
12933907	ECK1469	Synonym
12933907	b1475	Synonym
12933907	JW1471	Synonym
12933907	fdnH	Gene Name
12933907	948794	Entrez Gene ID
12933907	12933907	Entrez Gene ID
12933907	AAD13439	Ensembl Transcript ID
12933907	BAA15124	Ensembl Transcript ID
12933907	P0AAJ3	Uniprot ID
12933907	FDNH_ECOLI	Synonym
12933909	ECK1470	Synonym
12933909	b1476	Synonym
12933909	JW1472	Synonym
12933909	fdnI	Gene Name
12933909	946038	Entrez Gene ID
12933909	12933909	Entrez Gene ID
12933909	AAD13440	Ensembl Transcript ID
12933909	BAA15125	Ensembl Transcript ID
12933909	P0AEK7	Uniprot ID
12933909	FDNI_ECOLI	Synonym
12933910	ECK1471	Synonym
12933910	b1477	Synonym
12933910	JW5908	Synonym
12933910	yddM	Gene Name
12933910	946040	Entrez Gene ID
12933910	12933910	Entrez Gene ID
12933910	AAD13441	Ensembl Transcript ID
12933910	BAE76451	Ensembl Transcript ID
12933910	P67699	Uniprot ID
12933910	YDDM_ECOLI	Synonym
12933905	ECK1472	Synonym
12933905	b1478	Synonym
12933905	JW1474	Synonym
12933905	adhP	Gene Name
12933905	946036	Entrez Gene ID
12933905	12933905	Entrez Gene ID
12933905	AAC74551	Ensembl Transcript ID
12933905	BAA15126	Ensembl Transcript ID
12933905	P39451	Uniprot ID
12933905	ADHP_ECOLI	Synonym
12931214	ECK1473	Synonym
12931214	b1479	Synonym
12931214	JW5238	Synonym
12931214	maeA	Gene Name
12931214	946031	Entrez Gene ID
12931214	12931214	Entrez Gene ID
12931214	AAC74552	Ensembl Transcript ID
12931214	BAA15127	Ensembl Transcript ID
12931214	P26616	Uniprot ID
12931214	MAO1_ECOLI	Synonym
12931215	ECK1474	Synonym
12931215	b1480	Synonym
12931215	JW5962	Synonym
12931215	sra	Gene Name
12931215	946030	Entrez Gene ID
12931215	12931215	Entrez Gene ID
12931215	AAC74553	Ensembl Transcript ID
12931215	BAE76452	Ensembl Transcript ID
12931215	P68191	Uniprot ID
12931215	SRA_ECOLI	Synonym
12931216	ECK1475	Synonym
12931216	b1481	Synonym
12931216	JW5239	Synonym
12931216	bdm	Gene Name
12931216	946041	Entrez Gene ID
12931216	12931216	Entrez Gene ID
12931216	AAC74554	Ensembl Transcript ID
12931216	BAE76453	Ensembl Transcript ID
12931216	P76127	Uniprot ID
12931216	BDM_ECOLI	Synonym
12931212	ECK1476	Synonym
12931212	b1482	Synonym
12931212	JW1477	Synonym
12931212	osmC	Gene Name
12931212	946043	Entrez Gene ID
12931212	12931212	Entrez Gene ID
12931212	AAC74555	Ensembl Transcript ID
12931212	BAA15128	Ensembl Transcript ID
12931212	P0C0L2	Uniprot ID
12931212	OSMC_ECOLI	Synonym
12931967	ECK1477	Synonym
12931967	b1483	Synonym
12931967	JW1478	Synonym
12931967	ddpF	Gene Name
12931967	946020	Entrez Gene ID
12931967	12931967	Entrez Gene ID
12931967	AAC74556	Ensembl Transcript ID
12931967	BAA15138	Ensembl Transcript ID
12931967	P77622	Uniprot ID
12931967	DDPF_ECOLI	Synonym
12931968	ECK1478	Synonym
12931968	b1484	Synonym
12931968	JW1479	Synonym
12931968	ddpD	Gene Name
12931968	946002	Entrez Gene ID
12931968	12931968	Entrez Gene ID
12931968	AAC74557	Ensembl Transcript ID
12931968	BAA15139	Ensembl Transcript ID
12931968	P77268	Uniprot ID
12931968	DDPD_ECOLI	Synonym
12931969	ECK1479	Synonym
12931969	b1485	Synonym
12931969	JW1480	Synonym
12931969	ddpC	Gene Name
12931969	946028	Entrez Gene ID
12931969	12931969	Entrez Gene ID
12931969	AAC74558	Ensembl Transcript ID
12931969	BAA15140	Ensembl Transcript ID
12931969	P77463	Uniprot ID
12931969	DDPC_ECOLI	Synonym
12931217	ECK1480	Synonym
12931217	b1486	Synonym
12931217	JW1481	Synonym
12931217	ddpB	Gene Name
12931217	946044	Entrez Gene ID
12931217	12931217	Entrez Gene ID
12931217	AAC74559	Ensembl Transcript ID
12931217	BAA15141	Ensembl Transcript ID
12931217	P77308	Uniprot ID
12931217	DDPB_ECOLI	Synonym
12932984	ECK1481	Synonym
12932984	b1487	Synonym
12932984	JW5240	Synonym
12932984	ddpA	Gene Name
12932984	946052	Entrez Gene ID
12932984	12932984	Entrez Gene ID
12932984	AAC74560	Ensembl Transcript ID
12932984	BAA15142	Ensembl Transcript ID
12932984	P76128	Uniprot ID
12932984	DDPA_ECOLI	Synonym
12930368	ECK1482	Synonym
12930368	b1488	Synonym
12930368	JW1483	Synonym
12930368	ddpX	Gene Name
12930368	945532	Entrez Gene ID
12930368	12930368	Entrez Gene ID
12930368	AAC74561	Ensembl Transcript ID
12930368	BAA15143	Ensembl Transcript ID
12930368	P77790	Uniprot ID
12930368	DDPX_ECOLI	Synonym
12930425	ECK1483	Synonym
12930425	b1489	Synonym
12930425	JW1484	Synonym
12930425	dosP	Gene Name
12930425	945815	Entrez Gene ID
12930425	12930425	Entrez Gene ID
12930425	AAC74562	Ensembl Transcript ID
12930425	BAA15154	Ensembl Transcript ID
12930425	P76129	Uniprot ID
12930425	DOSP_ECOLI	Synonym
12933168	ECK1484	Synonym
12933168	b1490	Synonym
12933168	JW5241	Synonym
12933168	dosC	Gene Name
12933168	945835	Entrez Gene ID
12933168	12933168	Entrez Gene ID
12933168	AAC74563	Ensembl Transcript ID
12933168	BAA15155	Ensembl Transcript ID
12933168	P0AA89	Uniprot ID
12933168	DOSC_ECOLI	Synonym
12934010	ECK1485	Synonym
12934010	b1491	Synonym
12934010	JW1486	Synonym
12934010	yddW	Gene Name
12934010	945975	Entrez Gene ID
12934010	12934010	Entrez Gene ID
12934010	AAC74564	Ensembl Transcript ID
12934010	BAE76454	Ensembl Transcript ID
12934010	P64426	Uniprot ID
12934010	YDDW_ECOLI	Synonym
12931795	ECK1486	Synonym
12931795	b1492	Synonym
12931795	JW1487	Synonym
12931795	gadC	Gene Name
12931795	946057	Entrez Gene ID
12931795	12931795	Entrez Gene ID
12931795	AAC74565	Ensembl Transcript ID
12931795	BAA15156	Ensembl Transcript ID
12931795	P63235	Uniprot ID
12931795	GADC_ECOLI	Synonym
12931794	ECK1487	Synonym
12931794	b1493	Synonym
12931794	JW1488	Synonym
12931794	gadB	Gene Name
12931794	946058	Entrez Gene ID
12931794	12931794	Entrez Gene ID
12931794	AAC74566	Ensembl Transcript ID
12931794	BAA15163	Ensembl Transcript ID
12931794	P69910	Uniprot ID
12931794	DCEB_ECOLI	Synonym
12931793	ECK1488	Synonym
12931793	b1494	Synonym
12931793	JW1489	Synonym
12931793	pqqL	Gene Name
12931793	946059	Entrez Gene ID
12931793	12931793	Entrez Gene ID
12931793	AAC74567	Ensembl Transcript ID
12931793	BAA15164	Ensembl Transcript ID
12931793	P31828	Uniprot ID
12931793	PQQL_ECOLI	Synonym
12931792	ECK1489	Synonym
12931792	b1495	Synonym
12931792	JW1490	Synonym
12931792	yddB	Gene Name
12931792	945961	Entrez Gene ID
12931792	12931792	Entrez Gene ID
12931792	AAC74568	Ensembl Transcript ID
12931792	BAA15166	Ensembl Transcript ID
12931792	P31827	Uniprot ID
12931792	YDDB_ECOLI	Synonym
12931791	ECK1490	Synonym
12931791	b1496	Synonym
12931791	JW5242	Synonym
12931791	yddA	Gene Name
12931791	945945	Entrez Gene ID
12931791	12931791	Entrez Gene ID
12931791	AAC74569	Ensembl Transcript ID
12931791	BAA15167	Ensembl Transcript ID
12931791	P31826	Uniprot ID
12931791	YDDA_ECOLI	Synonym
12931796	ECK1491	Synonym
12931796	b1497	Synonym
12931796	JW1492	Synonym
12931796	ydeM	Gene Name
12931796	945981	Entrez Gene ID
12931796	12931796	Entrez Gene ID
12931796	AAC74570	Ensembl Transcript ID
12931796	BAA15168	Ensembl Transcript ID
12931796	P76134	Uniprot ID
12931796	YDEM_ECOLI	Synonym
12931856	ECK1492	Synonym
12931856	b1498	Synonym
12931856	JW5243	Synonym
12931856	ydeN	Gene Name
12931856	945957	Entrez Gene ID
12931856	12931856	Entrez Gene ID
12931856	AAC74571	Ensembl Transcript ID
12931856	BAA15169	Ensembl Transcript ID
12931856	P77318	Uniprot ID
12931856	YDEN_ECOLI	Synonym
12931218	ECK1493	Synonym
12931218	b1499	Synonym
12931218	JW1494	Synonym
12931218	ydeO	Gene Name
12931218	945922	Entrez Gene ID
12931218	12931218	Entrez Gene ID
12931218	AAC74572	Ensembl Transcript ID
12931218	BAA15173	Ensembl Transcript ID
12931218	P76135	Uniprot ID
12931218	YDEO_ECOLI	Synonym
946061	ECK4475	Synonym
946061	b1500	Synonym
946061	safA	Gene Name
946061	946061	Entrez Gene ID
946061	AAC74573	Ensembl Transcript ID
946061	P76136	Uniprot ID
946061	SAFA_ECOLI	Synonym
12931219	ECK1494	Synonym
12931219	b1501	Synonym
12931219	JW1495	Synonym
12931219	ydeP	Gene Name
12931219	946055	Entrez Gene ID
12931219	12931219	Entrez Gene ID
12931219	AAC74574	Ensembl Transcript ID
12931219	BAA15174	Ensembl Transcript ID
12931219	P77561	Uniprot ID
12931219	YDEP_ECOLI	Synonym
12932145	ECK1495	Synonym
12932145	b1502	Synonym
12932145	JW1496	Synonym
12932145	ydeQ	Gene Name
12932145	946050	Entrez Gene ID
12932145	12932145	Entrez Gene ID
12932145	AAC74575	Ensembl Transcript ID
12932145	BAA15175	Ensembl Transcript ID
12932145	P77588	Uniprot ID
12932145	YDEQ_ECOLI	Synonym
12932144	ECK1496	Synonym
12932144	b1503	Synonym
12932144	JW1497	Synonym
12932144	ydeR	Gene Name
12932144	946049	Entrez Gene ID
12932144	12932144	Entrez Gene ID
12932144	AAC74576	Ensembl Transcript ID
12932144	BAA15176	Ensembl Transcript ID
12932144	P77294	Uniprot ID
12932144	YDER_ECOLI	Synonym
12934162	ECK1497	Synonym
12934162	b1504	Synonym
12934162	JW1498	Synonym
12934162	ydeS	Gene Name
12934162	946047	Entrez Gene ID
12934162	12934162	Entrez Gene ID
12934162	AAC74577	Ensembl Transcript ID
12934162	BAA15177	Ensembl Transcript ID
12934162	P77789	Uniprot ID
12934162	YDES_ECOLI	Synonym
12931210	ECK1498	Synonym
12931210	b1505	Synonym
12931210	JW1499	Synonym
12931210	ydeT	Gene Name
12931210	946042	Entrez Gene ID
12931210	12931210	Entrez Gene ID
12931210	BAA15178	Ensembl Transcript ID
12931210	P76137	Uniprot ID
12931210	YDET_ECOLI	Synonym
12931209	ECK1499	Synonym
12931209	b1506	Synonym
12931209	JW5244	Synonym
12931209	yneL	Gene Name
12931209	946063	Entrez Gene ID
12931209	12931209	Entrez Gene ID
12931209	BAE76455	Ensembl Transcript ID
12931209	P76138	Uniprot ID
12931209	YNEL_ECOLI	Synonym
12931226	ECK1500	Synonym
12931226	b1507	Synonym
12931226	JW1500	Synonym
12931226	hipA	Gene Name
12931226	946064	Entrez Gene ID
12931226	12931226	Entrez Gene ID
12931226	AAC74580	Ensembl Transcript ID
12931226	BAA15179	Ensembl Transcript ID
12931226	P23874	Uniprot ID
12931226	HIPA_ECOLI	Synonym
12931227	ECK1501	Synonym
12931227	b1508	Synonym
12931227	JW1501	Synonym
12931227	hipB	Gene Name
12931227	946065	Entrez Gene ID
12931227	12931227	Entrez Gene ID
12931227	AAC74581	Ensembl Transcript ID
12931227	BAA15180	Ensembl Transcript ID
12931227	P23873	Uniprot ID
12931227	HIPB_ECOLI	Synonym
12931228	ECK1502	Synonym
12931228	b1509	Synonym
12931228	JW1502	Synonym
12931228	ydeU	Gene Name
12931228	12931228	Entrez Gene ID
12931228	EBT00000041529	Ensembl Transcript ID
12931228	P77286	Uniprot ID
12931228	YDEU_ECOLI	Synonym
12931229	ECK1503	Synonym
12931229	b1510	Synonym
12931229	JW1503	Synonym
12931229	ydeK	Gene Name
12931229	7751623	Entrez Gene ID
12931229	12931229	Entrez Gene ID
12931229	BAA15190	Ensembl Transcript ID
12931229	P32051	Uniprot ID
12931229	YDEK_ECOLI	Synonym
12931230	ECK1504	Synonym
12931230	b1511	Synonym
12931230	JW1504	Synonym
12931230	lsrK	Gene Name
12931230	946069	Entrez Gene ID
12931230	12931230	Entrez Gene ID
12931230	AAC74584	Ensembl Transcript ID
12931230	BAA15191	Ensembl Transcript ID
12931230	P77432	Uniprot ID
12931230	LSRK_ECOLI	Synonym
12931231	ECK1505	Synonym
12931231	b1512	Synonym
12931231	JW1505	Synonym
12931231	lsrR	Gene Name
12931231	946070	Entrez Gene ID
12931231	12931231	Entrez Gene ID
12931231	AAC74585	Ensembl Transcript ID
12931231	BAA15192	Ensembl Transcript ID
12931231	P76141	Uniprot ID
12931231	LSRR_ECOLI	Synonym
12931232	ECK1506	Synonym
12931232	b1513	Synonym
12931232	JW1506	Synonym
12931232	lsrA	Gene Name
12931232	945680	Entrez Gene ID
12931232	12931232	Entrez Gene ID
12931232	AAC74586	Ensembl Transcript ID
12931232	BAA15200	Ensembl Transcript ID
12931232	P77257	Uniprot ID
12931232	LSRA_ECOLI	Synonym
12931233	ECK1507	Synonym
12931233	b1514	Synonym
12931233	JW1507	Synonym
12931233	lsrC	Gene Name
12931233	946105	Entrez Gene ID
12931233	12931233	Entrez Gene ID
12931233	AAC74587	Ensembl Transcript ID
12931233	BAA15201	Ensembl Transcript ID
12931233	P77672	Uniprot ID
12931233	LSRC_ECOLI	Synonym
12930122	ECK1508	Synonym
12930122	b1515	Synonym
12930122	JW1508	Synonym
12930122	lsrD	Gene Name
12930122	946264	Entrez Gene ID
12930122	12930122	Entrez Gene ID
12930122	AAC74588	Ensembl Transcript ID
12930122	BAA15202	Ensembl Transcript ID
12930122	P0AFS1	Uniprot ID
12930122	LSRD_ECOLI	Synonym
12932355	ECK1509	Synonym
12932355	b1516	Synonym
12932355	JW1509	Synonym
12932355	lsrB	Gene Name
12932355	945418	Entrez Gene ID
12932355	12932355	Entrez Gene ID
12932355	AAC74589	Ensembl Transcript ID
12932355	BAE76456	Ensembl Transcript ID
12932355	P76142	Uniprot ID
12932355	LSRB_ECOLI	Synonym
12932356	ECK1510	Synonym
12932356	b1517	Synonym
12932356	JW1510	Synonym
12932356	lsrF	Gene Name
12932356	946071	Entrez Gene ID
12932356	12932356	Entrez Gene ID
12932356	AAC74590	Ensembl Transcript ID
12932356	BAE76457	Ensembl Transcript ID
12932356	P76143	Uniprot ID
12932356	LSRF_ECOLI	Synonym
12931234	ECK1511	Synonym
12931234	b1518	Synonym
12931234	JW1511	Synonym
12931234	lsrG	Gene Name
12931234	946073	Entrez Gene ID
12931234	12931234	Entrez Gene ID
12931234	AAC74591	Ensembl Transcript ID
12931234	BAE76458	Ensembl Transcript ID
12931234	P64461	Uniprot ID
12931234	LSRG_ECOLI	Synonym
12931225	ECK1512	Synonym
12931225	b1519	Synonym
12931225	JW1512	Synonym
12931225	tam	Gene Name
12931225	946074	Entrez Gene ID
12931225	12931225	Entrez Gene ID
12931225	AAC74592	Ensembl Transcript ID
12931225	BAE76459	Ensembl Transcript ID
12931225	P76145	Uniprot ID
12931225	TAM_ECOLI	Synonym
12931235	ECK1513	Synonym
12931235	b1520	Synonym
12931235	JW5245	Synonym
12931235	yneE	Gene Name
12931235	946188	Entrez Gene ID
12931235	12931235	Entrez Gene ID
12931235	AAC74593	Ensembl Transcript ID
12931235	BAE76460	Ensembl Transcript ID
12931235	P76146	Uniprot ID
12931235	YNEE_ECOLI	Synonym
12931236	ECK1514	Synonym
12931236	b1521	Synonym
12931236	JW1514	Synonym
12931236	uxaB	Gene Name
12931236	945542	Entrez Gene ID
12931236	12931236	Entrez Gene ID
12931236	AAT48131	Ensembl Transcript ID
12931236	BAA15204	Ensembl Transcript ID
12931236	P0A6L7	Uniprot ID
12931236	UXAB_ECOLI	Synonym
12931890	ECK1515	Synonym
12931890	b1522	Synonym
12931890	JW5825	Synonym
12931890	yneF	Gene Name
12931890	947422	Entrez Gene ID
12931890	12931890	Entrez Gene ID
12931890	AAC74595	Ensembl Transcript ID
12931890	BAA15205	Ensembl Transcript ID
12931890	P76147	Uniprot ID
12931890	YNEF_ECOLI	Synonym
12932700	ECK1516	Synonym
12932700	b1523	Synonym
12932700	JW1516	Synonym
12932700	yneG	Gene Name
12932700	946171	Entrez Gene ID
